     -9.5583098690 a       516     0    52     1     6
     -1.9907324415 a       517     0    52     1     7
      0.8119356013 a       518     0    52     1     8
      1.7862695838 a       519     0    52     1     9
     -3.1849992473 a       520     0    52     1    10
     -0.9536651986 a       521     0    53     1     1
      3.9947279484 a       522     0    53     1     2
     -4.0023711802 a       523     0    53     1     3
      2.7002309519 a       524     0    53     1     4
      3.0984788255 a       525     0    53     1     5
      0.2696103523 a       526     0    53     1     6
     -5.7586756221 a       527     0    53     1     7
     -2.1450419867 a       528     0    53     1     8
    -14.0431125372 a       529     0    53     1     9
     -3.2285429896 a       530     0    53     1    10
     -8.1809244250 a       531     0    54     1     1
     -2.7961425705 a       532     0    54     1     2
     -2.3804870553 a       533     0    54     1     3
      0.9058753863 a       534     0    54     1     4
      5.4352659379 a       535     0    54     1     5
     10.1590325348 a       536     0    54     1     6
      1.9972644532 a       537     0    54     1     7
      4.6020471086 a       538     0    54     1     8
     -9.5966654158 a       539     0    54     1     9
      3.1440201104 a       540     0    54     1    10
     -9.4869660462 a       541     0    55     1     1
     10.2173289351 a       542     0    55     1     2
      0.7113490848 a       543     0    55     1     3
      7.7845807796 a       544     0    55     1     4
      2.2784800522 a       545     0    55     1     5
     -0.7381633384 a       546     0    55     1     6
     -4.8632650203 a       547     0    55     1     7
      2.6806628714 a       548     0    55     1     8
     -5.3550365912 a       549     0    55     1     9
     -8.2954283969 a       550     0    55     1    10
     -1.7715852499 a       551     0    56     1     1
     -2.5305810288 a       552     0    56     1     2
     -1.1795377105 a       553     0    56     1     3
     -0.0128643481 a       554     0    56     1     4
      2.7187093731 a       555     0    56     1     5
      2.2890286347 a       556     0    56     1     6
     -0.7264586729 a       557     0    56     1     7
      3.7217932622 a       558     0    56     1     8
     -2.5683477472 a       559     0    56     1     9
     -1.1431886666 a       560     0    56     1    10
      9.2599627667 a       561     0    57     1     1
      0.3110724702 a       562     0    57     1     2
      6.0041781044 a       563     0    57     1     3
     -3.0955454226 a       564     0    57     1     4
      0.9364645480 a       565     0    57     1     5
     -2.7603047104 a       566     0    57     1     6
    -11.0359834160 a       567     0    57     1     7
     10.2009942903 a       568     0    57     1     8
      0.8485270437 a       569     0    57     1     9
      5.9163130534 a       570     0    57     1    10
      2.3821874729 a       571     0    58     1     1
     -3.9868949093 a       572     0    58     1     2
     -1.9309520050 a       573     0    58     1     3
     -6.0705124906 a       574     0    58     1     4
     -3.9325510478 a       575     0    58     1     5
     -3.7087950277 a       576     0    58     1     6
     -0.2733260208 a       577     0    58     1     7
     -1.6793510959 a       578     0    58     1     8
      4.2936455849 a       579     0    58     1     9
      0.7105390389 a       580     0    58     1    10
     -2.6505006182 a       581     0    59     1     1
      1.0256407682 a       582     0    59     1     2
      2.1142149579 a       583     0    59     1     3
     -0.7197879963 a       584     0    59     1     4
     -0.3718395434 a       585     0    59     1     5
     -2.0556376096 a       586     0    59     1     6
      1.4398687822 a       587     0    59     1     7
      0.0264435533 a       588     0    59     1     8
     -4.4036528251 a       589     0    59     1     9
      3.3195502925 a       590     0    59     1    10
     -7.0750055572 a       591     0    60     1     1
      1.5408336036 a       592     0    60     1     2
     -1.2998964554 a       593     0    60     1     3
     -5.0287822155 a       594     0    60     1     4
     -0.4496472678 a       595     0    60     1     5
     -1.2987104775 a       596     0    60     1     6
      2.5108584662 a       597     0    60     1     7
      3.6644168150 a       598     0    60     1     8
     -1.2079398726 a       599     0    60     1     9
      3.9555578166 a       600     0    60     1    10
     12.8913970542 a       601     0    61     1     1
      1.8942764798 a       602     0    61     1     2
      1.2888209073 a       603     0    61     1     3
     -8.7564113873 a       604     0    61     1     4
      4.5586511275 a       605     0    61     1     5
     -7.8300601461 a       606     0    61     1     6
     18.3250104124 a       607     0    61     1     7
     10.8301220363 a       608     0    61     1     8
      6.7332267227 a       609     0    61     1     9
     -5.0828837545 a       610     0    61     1    10
     -3.2024458826 a       611     0    62     1     1
      9.2459687074 a       612     0    62     1     2
     -2.2548468668 a       613     0    62     1     3
    -10.0580525340 a       614     0    62     1     4
      3.1768962524 a       615     0    62     1     5
      4.8156332280 a       616     0    62     1     6
      5.3660881867 a       617     0    62     1     7
      4.7870706272 a       618     0    62     1     8
      7.1866466800 a       619     0    62     1     9
     -1.2332474121 a       620     0    62     1    10
     -6.3694104840 a       621     0    63     1     1
      5.4209222255 a       622     0    63     1     2
      1.9956656018 a       623     0    63     1     3
    -17.4811128084 a       624     0    63     1     4
     10.9558635799 a       625     0    63     1     5
     -1.1468162327 a       626     0    63     1     6
     31.4486090189 a       627     0    63     1     7
    -11.1039628982 a       628     0    63     1     8
     21.5185197393 a       629     0    63     1     9
     -2.7816414816 a       630     0    63     1    10
      2.2684818411 a       631     0    64     1     1
    -10.4571030185 a       632     0    64     1     2
    -12.8622585894 a       633     0    64     1     3
      4.7249824467 a       634     0    64     1     4
      4.1978319999 a       635     0    64     1     5
      5.0920256551 a       636     0    64     1     6
      5.0618753168 a       637     0    64     1     7
     -9.0837832352 a       638     0    64     1     8
    -20.9193800459 a       639     0    64     1     9
      6.0433480926 a       640     0    64     1    10
      5.2654369883 a       641     0    65     1     1
     -1.2906352286 a       642     0    65     1     2
     -7.7824878029 a       643     0    65     1     3
     -0.4737765515 a       644     0    65     1     4
      0.2541382149 a       645     0    65     1     5
      9.8142992120 a       646     0    65     1     6
      5.7419979799 a       647     0    65     1     7
     -5.2818928742 a       648     0    65     1     8
     -5.3937014406 a       649     0    65     1     9
     12.3550265969 a       650     0    65     1    10
     -1.5813631951 a       651     0    66     1     1
      2.7908029520 a       652     0    66     1     2
     14.1789528078 a       653     0    66     1     3
      1.5980686526 a       654     0    66     1     4
      3.7416968686 a       655     0    66     1     5
      6.2556145727 a       656     0    66     1     6
    -18.7047851392 a       657     0    66     1     7
      4.9026368119 a       658     0    66     1     8
     -7.0522983773 a       659     0    66     1     9
      1.0864407583 a       660     0    66     1    10
     -6.7535604501 a       661     0    67     1     1
     14.7784906053 a       662     0    67     1     2
      2.0970472471 a       663     0    67     1     3
     -3.2515832193 a       664     0    67     1     4
      4.8936658747 a       665     0    67     1     5
     -8.0583991946 a       666     0    67     1     6
     -0.1822358423 a       667     0    67     1     7
      0.8852342264 a       668     0    67     1     8
      1.9135251432 a       669     0    67     1     9
    -13.9485319843 a       670     0    67     1    10
     -3.0981455925 a       671     0    68     1     1
      0.3596154145 a       672     0    68     1     2
      1.8490657960 a       673     0    68     1     3
      0.0708639834 a       674     0    68     1     4
      3.8833741091 a       675     0    68     1     5
      5.4041271907 a       676     0    68     1     6
     -3.8377386556 a       677     0    68     1     7
     10.8012243809 a       678     0    68     1     8
     -1.9301049419 a       679     0    68     1     9
      1.2452296035 a       680     0    68     1    10
      7.5560262880 a       681     0    69     1     1
     -0.3288784608 a       682     0    69     1     2
