      4.1971350549 a       143     0     5     1    23
      6.8280890289 a       144     0     5     1    24
     -3.3002995524 a       145     0     5     1    25
     42.1084842799 a       146     0     5     1    26
     25.3621977072 a       147     0     5     1    27
     23.4533379766 a       148     0     5     1    28
    -13.8625299318 a       149     0     5     1    29
     -1.3592387771 a       150     0     5     1    30
      2.2836743847 a       151     0     6     1     1
     -5.2786725999 a       152     0     6     1     2
    -11.8359791265 a       153     0     6     1     3
    -15.3638012501 a       154     0     6     1     4
     -8.4591683380 a       155     0     6     1     5
     -7.8216372697 a       156     0     6     1     6
     -0.5905705979 a       157     0     6     1     7
    -11.2981585042 a       158     0     6     1     8
     11.6469563947 a       159     0     6     1     9
      1.0981980971 a       160     0     6     1    10
      9.5294427533 a       161     0     6     1    11
      6.2190620448 a       162     0     6     1    12
    -17.4672319079 a       163     0     6     1    13
    -13.3321771657 a       164     0     6     1    14
    -26.2440884170 a       165     0     6     1    15
    -21.2286395663 a       166     0     6     1    16
     -6.5415340351 a       167     0     6     1    17
    -11.0726885545 a       168     0     6     1    18
    -20.2232589278 a       169     0     6     1    19
    -27.5709020552 a       170     0     6     1    20
      1.2272518759 a       171     0     6     1    21
     20.3069269367 a       172     0     6     1    22
      4.0812761789 a       173     0     6     1    23
     21.5446606718 a       174     0     6     1    24
    -12.0900365069 a       175     0     6     1    25
     -3.9351776002 a       176     0     6     1    26
     14.1787937323 a       177     0     6     1    27
    -16.8770338220 a       178     0     6     1    28
     -9.4263945845 a       179     0     6     1    29
     14.2738796609 a       180     0     6     1    30
     -1.8634716809 a       181     0     7     1     1
      2.8551987939 a       182     0     7     1     2
      6.9147312653 a       183     0     7     1     3
    -17.0974443808 a       184     0     7     1     4
     -3.2003266560 a       185     0     7     1     5
     -8.8197455312 a       186     0     7     1     6
     15.5812858548 a       187     0     7     1     7
     -0.0884037549 a       188     0     7     1     8
     13.5550817002 a       189     0     7     1     9
     24.7331618227 a       190     0     7     1    10
     -2.3588753562 a       191     0     7     1    11
     13.2506819609 a       192     0     7     1    12
      7.3103919578 a       193     0     7     1    13
      8.7256416825 a       194     0     7     1    14
      0.3917249961 a       195     0     7     1    15
    -15.3853245340 a       196     0     7     1    16
     16.1716474064 a       197     0     7     1    17
    -20.6100050053 a       198     0     7     1    18
    -19.8638098921 a       199     0     7     1    19
    -23.5671155478 a       200     0     7     1    20
    -12.2863284167 a       201     0     7     1    21
